ID_Viagem,Data,Tipo_Frota,Placa_Veiculo,Motorista,Rota,Distancia_km,Carga_Toneladas,Valor_Frete_R$_Ton,Receita_Faturada_R$,Consumo_Diesel_L,Media_Consumo_km_l,Custo_Diesel_R$,Custo_Pedagio_R$,Custo_Manutencao_R$,Custo_Total_Viagem_R$,Margem_Lucro_R$,R$_Km,R$_Ton_Efetivo,Tempo_Rodando_h,Fila_Silo_h,Fila_Porto_Tombador_h,Tempo_Total_Ciclo_h,Score_Telemetria,Emissao_CO2_kg,Status_Entrega
VJ-10327,28/02/2026,Dedicada,PR-D134,Motorista_011,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,50.09,204.99,10267.95,335.1,1.85,2060.87,410.0,0.0,2470.87,7797.08,3.99,49.33,11.5,0.9,1.3,13.7,63,898.1,Atrasado (Fila)
VJ-10328,28/02/2026,Dedicada,PR-D032,Motorista_049,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.36,191.32,9252.24,315.2,1.84,1938.48,340.0,0.0,2278.48,6973.76,3.93,47.11,10.5,2.0,0.4,12.9,76,844.7,No Prazo
VJ-10329,28/02/2026,Dedicada,PR-D002,Motorista_114,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.77,208.93,10189.52,347.3,1.67,2135.9,340.0,0.0,2475.9,7713.62,4.27,50.77,11.1,1.0,17.1,29.2,98,930.8,No Prazo
VJ-10330,28/02/2026,Dedicada,PR-D174,Motorista_123,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.25,208.21,10254.34,337.2,1.72,2073.78,340.0,0.0,2413.78,7840.56,4.16,49.01,9.5,1.1,3.6,14.2,76,903.7,No Prazo
VJ-10331,28/02/2026,Dedicada,PR-D031,Motorista_059,Silo Pato Branco -> Indústria Esmagadora (PR),140,48.91,56.39,2758.03,79.5,1.76,488.92,85.0,0.0,573.92,2184.11,4.1,11.73,2.4,0.7,1.7,4.8,76,213.1,No Prazo
VJ-10332,28/02/2026,Dedicada,PR-D085,Motorista_067,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.0,192.7,9442.3,310.2,1.87,1907.73,340.0,0.0,2247.73,7194.57,3.88,45.87,10.9,1.2,1.3,13.4,97,831.3,No Prazo
VJ-10333,28/02/2026,Dedicada,PR-D183,Motorista_093,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.05,53.31,2614.86,76.9,1.82,472.94,85.0,0.0,557.94,2056.92,3.99,11.37,2.4,1.0,0.7,4.1,63,206.1,No Prazo
VJ-10334,28/02/2026,Dedicada,PR-D066,Motorista_079,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.13,52.09,2559.18,80.9,1.73,497.54,85.0,0.0,582.54,1976.64,4.16,11.86,2.2,1.4,1.2,4.8,90,216.8,Atrasado (Fila)
VJ-10335,28/02/2026,Dedicada,PR-D075,Motorista_097,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.67,205.51,10002.17,339.2,1.71,2086.08,340.0,0.0,2426.08,7576.09,4.18,49.85,10.9,3.4,4.8,19.1,88,909.1,No Prazo
VJ-10336,01/03/2026,Própria,PR-P040,Motorista_040,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,50.11,213.42,10694.48,321.2,1.93,1975.38,410.0,279.0,2844.38,7850.1,4.59,56.76,9.9,3.1,1.5,14.5,68,860.8,No Prazo
VJ-10337,01/03/2026,Dedicada,PR-D205,Motorista_089,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.2,192.25,9458.7,331.4,1.75,2038.11,340.0,0.0,2378.11,7080.59,4.1,48.34,10.5,2.4,5.3,18.2,90,888.2,No Prazo
VJ-10338,01/03/2026,Dedicada,PR-D005,Motorista_026,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,48.34,202.97,9811.57,364.7,1.7,2242.91,410.0,0.0,2652.91,7158.66,4.28,54.88,9.9,2.9,1.7,14.5,89,977.4,Atrasado (Fila)
VJ-10339,01/03/2026,Própria,PR-P013,Motorista_129,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,50.13,210.5,10552.36,326.3,1.9,2006.74,410.0,279.0,2875.74,7676.62,4.64,57.37,11.9,1.4,0.9,14.2,91,874.5,No Prazo
VJ-10340,01/03/2026,Própria,PR-P003,Motorista_083,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,49.86,213.54,10647.1,321.2,1.93,1975.38,410.0,279.0,2844.38,7802.72,4.59,57.05,10.7,3.2,0.8,14.7,90,860.8,No Prazo
VJ-10341,01/03/2026,Dedicada,PR-D077,Motorista_115,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.62,205.24,10184.01,341.2,1.7,2098.38,340.0,0.0,2438.38,7745.63,4.2,49.14,9.4,1.4,3.3,14.1,88,914.4,No Prazo
VJ-10342,01/03/2026,Dedicada,PR-D056,Motorista_091,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.69,196.11,9744.71,345.2,1.68,2122.98,340.0,0.0,2462.98,7281.73,4.25,49.57,10.5,1.6,8.9,21.0,92,925.1,No Prazo
VJ-10343,01/03/2026,Dedicada,PR-D108,Motorista_002,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,49.65,318.21,15799.13,1179.8,1.78,7255.77,180.0,0.0,7435.77,8363.36,3.54,149.76,36.0,2.4,4.7,43.1,94,3161.9,Atrasado (Fila)
VJ-10344,01/03/2026,Dedicada,PR-D016,Motorista_028,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.7,208.48,10361.46,349.4,1.66,2148.81,340.0,0.0,2488.81,7872.65,4.29,50.08,11.0,1.2,1.9,14.1,89,936.4,No Prazo
VJ-10345,01/03/2026,Dedicada,PR-D152,Motorista_059,Silo Pato Branco -> Indústria Esmagadora (PR),140,50.13,54.69,2741.61,78.7,1.78,484.01,85.0,0.0,569.01,2172.6,4.06,11.35,2.6,0.6,0.8,4.0,67,210.9,Atrasado (Fila)
VJ-10346,01/03/2026,Dedicada,PR-D175,Motorista_145,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,50.39,205.79,10369.76,347.3,1.67,2135.9,340.0,0.0,2475.9,7893.86,4.27,49.13,10.4,2.7,3.4,16.5,82,930.8,No Prazo
VJ-10347,01/03/2026,Própria,PR-P024,Motorista_073,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.61,205.18,10178.98,295.9,1.96,1819.78,340.0,261.0,2600.78,7578.2,4.48,52.42,10.9,3.6,2.1,16.6,84,793.0,No Prazo
VJ-10348,02/03/2026,Dedicada,PR-D056,Motorista_037,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,50.19,300.21,15067.54,1272.7,1.65,7827.1,180.0,0.0,8007.1,7060.44,3.81,159.54,33.4,0.9,9.2,43.5,69,3410.8,Atrasado (Manutenção)
VJ-10349,02/03/2026,Dedicada,PR-D136,Motorista_072,Silo Realeza -> Transbordo Ferroviário (PR),280,48.44,97.79,4736.95,149.7,1.87,920.66,160.0,0.0,1080.66,3656.29,3.86,22.31,5.0,1.4,0.9,7.3,71,401.2,No Prazo
VJ-10350,02/03/2026,Própria,PR-P029,Motorista_131,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.04,49.48,2426.5,68.6,2.04,421.89,85.0,63.0,749.89,1676.61,5.36,15.29,2.5,0.5,0.7,3.7,68,183.8,Atrasado (Fila)
VJ-10351,02/03/2026,Própria,PR-P007,Motorista_051,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,49.18,218.31,10736.49,306.9,2.02,1887.44,410.0,279.0,2756.44,7980.05,4.45,56.05,11.1,0.8,1.3,13.2,63,822.5,No Prazo
VJ-10352,02/03/2026,Dedicada,PR-D163,Motorista_137,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.09,50.45,2476.59,84.8,1.65,521.52,85.0,0.0,606.52,1870.07,4.33,12.36,2.3,1.7,0.9,4.9,62,227.3,No Prazo
VJ-10353,02/03/2026,Dedicada,PR-D099,Motorista_109,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,49.7,215.68,10719.3,360.5,1.72,2217.08,410.0,0.0,2627.08,8092.22,4.24,52.86,10.2,2.1,1.0,13.3,62,966.1,No Prazo
VJ-10354,02/03/2026,Dedicada,PR-D094,Motorista_046,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.33,50.03,2467.98,79.5,1.76,488.92,85.0,0.0,573.92,1894.06,4.1,11.63,2.3,2.6,0.8,5.7,88,213.1,No Prazo
VJ-10355,02/03/2026,Dedicada,PR-D142,Motorista_042,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,50.23,200.8,10086.18,318.7,1.82,1960.0,340.0,0.0,2300.0,7786.18,3.97,45.79,10.5,1.0,2.8,14.3,75,854.1,Atrasado (Manutenção)
VJ-10356,02/03/2026,Dedicada,PR-D081,Motorista_058,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,50.37,182.87,9211.16,324.0,1.79,1992.6,340.0,0.0,2332.6,6878.56,4.02,46.31,10.2,2.4,16.4,29.0,67,868.3,No Prazo
VJ-10357,02/03/2026,Dedicada,PR-D142,Motorista_141,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,50.03,193.05,9658.29,335.3,1.73,2062.1,340.0,0.0,2402.1,7256.19,4.14,48.01,10.3,1.6,10.2,22.1,69,898.6,No Prazo
VJ-10358,02/03/2026,Dedicada,PR-D136,Motorista_068,Silo Pato Branco -> Indústria Esmagadora (PR),140,48.95,53.42,2614.91,74.9,1.87,460.64,85.0,0.0,545.64,2069.27,3.9,11.15,2.3,1.9,1.1,5.3,65,200.7,No Prazo
VJ-10359,02/03/2026,Dedicada,PR-D144,Motorista_015,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,50.01,207.13,10358.57,329.5,1.76,2026.43,340.0,0.0,2366.43,7992.14,4.08,47.32,9.9,0.9,1.7,12.5,74,883.1,No Prazo
VJ-10360,03/03/2026,Dedicada,PR-D041,Motorista_049,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,48.87,219.37,10720.61,346.4,1.79,2130.36,410.0,0.0,2540.36,8180.25,4.1,51.98,11.1,0.6,0.5,12.2,74,928.4,No Prazo
VJ-10361,03/03/2026,Dedicada,PR-D068,Motorista_130,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.11,48.9,2401.48,81.4,1.72,500.61,85.0,0.0,585.61,1815.87,4.18,11.92,2.6,0.8,1.5,4.9,90,218.2,No Prazo
VJ-10362,03/03/2026,Própria,PR-P036,Motorista_040,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,48.03,300.43,14429.65,1024.4,2.05,6300.06,180.0,945.0,7605.06,6824.59,3.62,158.34,36.4,1.8,13.7,51.9,64,2745.4,No Prazo
VJ-10363,03/03/2026,Dedicada,PR-D002,Motorista_088,Silo Pato Branco -> Indústria Esmagadora (PR),140,50.02,52.57,2629.55,76.5,1.83,470.48,85.0,0.0,555.48,2074.07,3.97,11.11,2.6,2.1,1.8,6.5,63,205.0,No Prazo
VJ-10364,03/03/2026,Dedicada,PR-D015,Motorista_096,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.92,185.13,9241.69,337.2,1.72,2073.78,340.0,0.0,2413.78,6827.91,4.16,48.35,10.6,3.8,25.8,40.2,70,903.7,No Prazo
VJ-10365,03/03/2026,Dedicada,PR-D185,Motorista_110,Silo Realeza -> Transbordo Ferroviário (PR),280,48.35,91.16,4407.59,155.6,1.8,956.94,160.0,0.0,1116.94,3290.65,3.99,23.1,5.4,1.5,0.7,7.6,91,417.0,No Prazo
VJ-10366,03/03/2026,Própria,PR-P023,Motorista_051,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.01,198.82,9545.35,284.3,2.04,1748.45,340.0,261.0,2529.45,7015.9,4.36,52.69,9.9,1.4,10.1,21.4,76,761.9,No Prazo
VJ-10367,03/03/2026,Dedicada,PR-D139,Motorista_112,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,49.17,192.58,9469.16,371.3,1.67,2283.5,410.0,0.0,2693.5,6775.66,4.34,54.78,10.5,2.7,0.7,13.9,96,995.1,No Prazo
VJ-10368,03/03/2026,Dedicada,PR-D142,Motorista_031,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,49.65,207.05,10280.03,346.4,1.79,2130.36,410.0,0.0,2540.36,7739.67,4.1,51.17,11.0,0.6,1.2,12.8,86,928.4,No Prazo
VJ-10369,03/03/2026,Dedicada,PR-D036,Motorista_103,Silo Realeza -> Transbordo Ferroviário (PR),280,49.88,97.17,4846.84,153.8,1.82,945.87,160.0,0.0,1105.87,3740.97,3.95,22.17,4.7,3.7,1.3,9.7,71,412.2,No Prazo
VJ-10370,03/03/2026,Dedicada,PR-D163,Motorista_006,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,49.72,284.86,14163.24,1117.0,1.88,6869.55,180.0,0.0,7049.55,7113.69,3.36,141.78,34.6,1.2,4.0,39.8,72,2993.6,No Prazo
VJ-10371,03/03/2026,Dedicada,PR-D002,Motorista_043,Silo Pato Branco -> Indústria Esmagadora (PR),140,50.28,56.87,2859.42,77.8,1.8,478.47,85.0,0.0,563.47,2295.95,4.02,11.21,2.4,0.6,1.2,4.2,72,208.5,No Prazo
VJ-10372,04/03/2026,Dedicada,PR-D138,Motorista_009,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,49.59,216.86,10754.09,340.7,1.82,2095.3,410.0,0.0,2505.3,8248.79,4.04,50.52,10.8,2.1,0.8,13.7,73,913.1,No Prazo
VJ-10373,04/03/2026,Dedicada,PR-D020,Motorista_126,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.49,186.52,9044.35,311.8,1.86,1917.57,340.0,0.0,2257.57,6786.78,3.89,46.56,10.9,3.1,2.6,16.6,77,835.6,No Prazo
VJ-10374,04/03/2026,Própria,PR-P030,Motorista_080,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,48.04,313.2,15046.13,1044.8,2.01,6425.52,180.0,945.0,7730.52,7315.61,3.68,160.92,34.8,3.4,5.8,44.0,90,2800.1,No Prazo
VJ-10375,04/03/2026,Dedicada,PR-D188,Motorista_127,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,49.18,198.43,9758.79,366.9,1.69,2256.44,410.0,0.0,2666.44,7092.35,4.3,54.22,10.1,1.0,1.4,12.5,69,983.3,No Prazo
VJ-10376,04/03/2026,Dedicada,PR-D190,Motorista_064,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,49.33,214.75,10593.62,346.4,1.79,2130.36,410.0,0.0,2540.36,8053.26,4.1,51.5,11.3,0.8,1.2,13.3,71,928.4,No Prazo
VJ-10377,04/03/2026,Dedicada,PR-D023,Motorista_136,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.73,201.17,9803.01,341.2,1.7,2098.38,340.0,0.0,2438.38,7364.63,4.2,50.04,10.6,3.2,8.7,22.5,90,914.4,No Prazo
VJ-10378,04/03/2026,Dedicada,PR-D052,Motorista_099,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.32,46.32,2284.5,83.8,1.67,515.37,85.0,0.0,600.37,1684.13,4.29,12.17,2.4,3.5,1.6,7.5,66,224.6,Atrasado (Manutenção)
VJ-10379,04/03/2026,Dedicada,PR-D087,Motorista_027,Silo Realeza -> Transbordo Ferroviário (PR),280,49.1,104.01,5106.89,153.8,1.82,945.87,160.0,0.0,1105.87,4001.02,3.95,22.52,4.7,1.8,1.0,7.5,60,412.2,No Prazo
VJ-10380,04/03/2026,Dedicada,PR-D089,Motorista_080,Silo Realeza -> Transbordo Ferroviário (PR),280,48.66,109.85,5345.3,152.2,1.84,936.03,160.0,0.0,1096.03,4249.27,3.91,22.52,5.1,3.7,1.1,9.9,90,407.9,No Prazo
VJ-10381,04/03/2026,Dedicada,PR-D045,Motorista_143,Silo Realeza -> Transbordo Ferroviário (PR),280,48.05,106.99,5140.87,148.9,1.88,915.74,160.0,0.0,1075.74,4065.13,3.84,22.39,5.3,3.9,2.0,11.2,86,399.1,Atrasado (Manutenção)
VJ-10382,04/03/2026,Dedicada,PR-D167,Motorista_079,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.93,47.67,2380.16,80.5,1.74,495.08,85.0,0.0,580.08,1800.08,4.14,11.62,2.4,3.9,1.4,7.7,69,215.7,No Prazo
VJ-10383,04/03/2026,Dedicada,PR-D011,Motorista_037,Silo Pato Branco -> Indústria Esmagadora (PR),140,50.06,57.17,2861.93,81.9,1.71,503.69,85.0,0.0,588.69,2273.24,4.2,11.76,2.6,1.5,1.9,6.0,89,219.5,No Prazo
VJ-10384,05/03/2026,Dedicada,PR-D149,Motorista_018,Silo Pato Branco -> Indústria Esmagadora (PR),140,50.33,51.95,2614.64,80.5,1.74,495.08,85.0,0.0,580.08,2034.56,4.14,11.53,2.4,0.8,1.9,5.1,86,215.7,No Prazo
VJ-10385,05/03/2026,Dedicada,PR-D055,Motorista_010,Silo Pato Branco -> Indústria Esmagadora (PR),140,48.04,59.18,2843.01,84.8,1.65,521.52,85.0,0.0,606.52,2236.49,4.33,12.63,2.4,3.2,1.5,7.1,69,227.3,No Prazo
VJ-10386,05/03/2026,Dedicada,PR-D078,Motorista_134,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,48.44,208.1,10080.36,333.3,1.86,2049.8,410.0,0.0,2459.8,7620.56,3.97,50.78,10.9,3.3,0.8,15.0,78,893.2,No Prazo
VJ-10387,05/03/2026,Dedicada,PR-D075,Motorista_082,Silo Pato Branco -> Indústria Esmagadora (PR),140,48.56,58.24,2828.13,76.1,1.84,468.02,85.0,0.0,553.02,2275.11,3.95,11.39,2.5,1.4,0.6,4.5,75,203.9,No Prazo
VJ-10388,05/03/2026,Dedicada,PR-D048,Motorista_068,Silo Pato Branco -> Indústria Esmagadora (PR),140,50.05,53.62,2683.68,76.1,1.84,468.02,85.0,0.0,553.02,2130.66,3.95,11.05,2.6,1.1,1.0,4.7,79,203.9,No Prazo
VJ-10389,05/03/2026,Dedicada,PR-D134,Motorista_024,Silo Pato Branco -> Indústria Esmagadora (PR),140,48.66,56.83,2765.35,76.5,1.83,470.48,85.0,0.0,555.48,2209.87,3.97,11.42,2.3,2.8,1.5,6.6,61,205.0,No Prazo
VJ-10390,05/03/2026,Dedicada,PR-D181,Motorista_092,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.9,194.29,9500.78,329.5,1.76,2026.43,340.0,0.0,2366.43,7134.35,4.08,48.39,9.8,4.0,6.2,20.0,66,883.1,No Prazo
VJ-10391,05/03/2026,Dedicada,PR-D073,Motorista_144,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.77,185.07,9210.93,337.2,1.72,2073.78,340.0,0.0,2413.78,6797.15,4.16,48.5,10.7,3.3,5.2,19.2,99,903.7,Atrasado (Fila)
VJ-10392,05/03/2026,Própria,PR-P025,Motorista_016,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,50.1,213.61,10701.86,308.5,2.01,1897.28,410.0,279.0,2766.28,7935.58,4.46,55.22,10.5,2.0,1.9,14.4,99,826.8,No Prazo
VJ-10393,05/03/2026,Dedicada,PR-D157,Motorista_015,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,50.26,189.5,9524.27,313.5,1.85,1928.02,340.0,0.0,2268.02,7256.25,3.91,45.13,10.8,1.4,4.2,16.4,60,840.2,No Prazo
VJ-10394,05/03/2026,Dedicada,PR-D150,Motorista_078,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.78,192.64,9396.98,313.5,1.85,1928.02,340.0,0.0,2268.02,7128.96,3.91,46.49,10.8,1.4,12.3,24.5,80,840.2,No Prazo
VJ-10395,05/03/2026,Própria,PR-P025,Motorista_123,Silo Pato Branco -> Indústria Esmagadora (PR),140,48.27,51.58,2489.77,76.1,1.84,468.02,85.0,63.0,796.02,1693.75,5.69,16.49,2.4,3.2,1.4,7.0,91,203.9,Atrasado (Manutenção)
VJ-10396,06/03/2026,Dedicada,PR-D056,Motorista_036,Silo Realeza -> Transbordo Ferroviário (PR),280,50.2,103.52,5196.7,153.0,1.83,940.95,160.0,0.0,1100.95,4095.75,3.93,21.93,4.5,1.5,1.1,7.1,91,410.0,No Prazo
VJ-10397,06/03/2026,Dedicada,PR-D160,Motorista_058,Silo Realeza -> Transbordo Ferroviário (PR),280,48.99,103.05,5048.42,161.8,1.73,995.07,160.0,0.0,1155.07,3893.35,4.13,23.58,4.5,0.8,1.4,6.7,67,433.6,No Prazo
VJ-10398,06/03/2026,Dedicada,PR-D154,Motorista_044,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.63,49.84,2473.56,77.3,1.81,475.4,85.0,0.0,560.4,1913.16,4.0,11.29,2.4,1.5,1.0,4.9,79,207.2,No Prazo
VJ-10399,06/03/2026,Dedicada,PR-D108,Motorista_004,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,48.99,308.06,15091.86,1213.9,1.73,7465.48,180.0,0.0,7645.48,7446.38,3.64,156.06,40.2,3.6,1.7,45.5,67,3253.3,No Prazo
VJ-10400,06/03/2026,Dedicada,PR-D122,Motorista_073,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,50.22,198.98,9992.78,329.5,1.76,2026.43,340.0,0.0,2366.43,7626.35,4.08,47.12,10.9,3.8,0.2,14.9,62,883.1,No Prazo
VJ-10401,06/03/2026,Dedicada,PR-D160,Motorista_030,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.67,192.53,9562.97,325.8,1.78,2003.67,340.0,0.0,2343.67,7219.3,4.04,47.18,9.9,2.8,7.4,20.1,63,873.1,No Prazo
VJ-10402,06/03/2026,Dedicada,PR-D163,Motorista_095,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.13,183.91,9035.5,316.9,1.83,1948.94,340.0,0.0,2288.94,6746.56,3.95,46.59,9.7,3.4,8.2,21.3,87,849.3,No Prazo
VJ-10403,06/03/2026,Dedicada,PR-D073,Motorista_073,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,49.04,316.56,15524.1,1250.0,1.68,7687.5,180.0,0.0,7867.5,7656.6,3.75,160.43,37.4,1.4,0.5,39.3,98,3350.0,No Prazo
VJ-10404,06/03/2026,Dedicada,PR-D182,Motorista_079,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.72,192.06,9357.16,316.9,1.83,1948.94,340.0,0.0,2288.94,7068.22,3.95,46.98,9.8,1.8,16.2,27.8,70,849.3,No Prazo
VJ-10405,06/03/2026,Própria,PR-P003,Motorista_077,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.45,200.86,9932.53,290.0,2.0,1783.5,340.0,261.0,2564.5,7368.03,4.42,51.86,9.7,1.8,0.2,11.7,92,777.2,Atrasado (Fila)
VJ-10406,06/03/2026,Dedicada,PR-D123,Motorista_057,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,50.5,207.42,10474.71,344.4,1.8,2118.06,410.0,0.0,2528.06,7946.65,4.08,50.06,10.7,3.4,1.8,15.9,82,923.0,Atrasado (Fila)
VJ-10407,06/03/2026,Dedicada,PR-D078,Motorista_137,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,50.07,200.16,10022.01,335.1,1.85,2060.87,410.0,0.0,2470.87,7551.14,3.99,49.35,10.7,3.5,1.3,15.5,62,898.1,No Prazo
VJ-10408,07/03/2026,Dedicada,PR-D149,Motorista_094,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.69,201.75,10024.96,333.3,1.74,2049.8,340.0,0.0,2389.8,7635.16,4.12,48.09,9.7,3.1,2.2,15.0,97,893.2,No Prazo
VJ-10409,07/03/2026,Dedicada,PR-D142,Motorista_134,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,50.4,310.55,15651.72,1213.9,1.73,7465.48,180.0,0.0,7645.48,8006.24,3.64,151.7,37.9,3.1,0.0,41.0,96,3253.3,Atrasado (Fila)
VJ-10410,07/03/2026,Dedicada,PR-D170,Motorista_049,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.72,57.34,2850.94,77.3,1.81,475.4,85.0,0.0,560.4,2290.54,4.0,11.27,2.3,3.2,0.5,6.0,60,207.2,No Prazo
VJ-10411,07/03/2026,Dedicada,PR-D028,Motorista_065,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.41,207.75,10057.18,349.4,1.66,2148.81,340.0,0.0,2488.81,7568.37,4.29,51.41,11.0,2.0,4.4,17.4,83,936.4,No Prazo
VJ-10412,07/03/2026,Própria,PR-P019,Motorista_024,Silo Pato Branco -> Indústria Esmagadora (PR),140,48.4,50.7,2453.88,76.1,1.84,468.02,85.0,63.0,796.02,1657.86,5.69,16.45,2.6,3.9,1.6,8.1,98,203.9,No Prazo
VJ-10413,07/03/2026,Dedicada,PR-D103,Motorista_119,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,50.21,315.37,15834.73,1117.0,1.88,6869.55,180.0,0.0,7049.55,8785.18,3.36,140.4,35.3,2.0,1.3,38.6,64,2993.6,No Prazo
VJ-10414,07/03/2026,Dedicada,PR-D124,Motorista_007,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.63,184.46,8970.29,322.2,1.8,1981.53,340.0,0.0,2321.53,6648.76,4.0,47.74,10.2,0.6,2.8,13.6,80,863.5,No Prazo
VJ-10415,07/03/2026,Dedicada,PR-D094,Motorista_016,Silo Realeza -> Transbordo Ferroviário (PR),280,50.14,99.76,5001.97,160.9,1.74,989.54,160.0,0.0,1149.54,3852.43,4.11,22.93,4.8,2.1,1.1,8.0,79,431.2,No Prazo
VJ-10416,07/03/2026,Própria,PR-P001,Motorista_064,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.0,207.3,10157.7,310.2,1.87,1907.73,340.0,261.0,2688.73,7468.97,4.64,54.87,10.7,3.5,10.3,24.5,75,831.3,No Prazo
VJ-10417,07/03/2026,Dedicada,PR-D077,Motorista_088,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.53,208.4,10322.05,347.3,1.67,2135.9,340.0,0.0,2475.9,7846.15,4.27,49.99,10.4,2.8,8.4,21.6,63,930.8,No Prazo
VJ-10418,07/03/2026,Dedicada,PR-D169,Motorista_119,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.08,45.36,2226.27,77.3,1.81,475.4,85.0,0.0,560.4,1665.87,4.0,11.42,2.5,2.0,1.4,5.9,61,207.2,No Prazo
VJ-10419,07/03/2026,Própria,PR-P040,Motorista_049,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,48.27,205.19,9904.52,311.6,1.99,1916.34,410.0,279.0,2785.34,7119.18,4.49,57.7,11.6,1.9,0.6,14.1,60,835.1,No Prazo
VJ-10420,08/03/2026,Dedicada,PR-D083,Motorista_057,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.72,54.32,2700.79,78.7,1.78,484.01,85.0,0.0,569.01,2131.78,4.06,11.44,2.5,3.0,2.0,7.5,72,210.9,No Prazo
VJ-10421,08/03/2026,Dedicada,PR-D085,Motorista_043,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.73,50.05,2488.99,83.3,1.68,512.29,85.0,0.0,597.29,1891.7,4.27,12.01,2.3,2.1,2.0,6.4,72,223.2,No Prazo
VJ-10422,08/03/2026,Dedicada,PR-D199,Motorista_136,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,50.41,292.49,14744.42,1123.0,1.87,6906.45,180.0,0.0,7086.45,7657.97,3.37,140.58,38.7,1.5,2.9,43.1,68,3009.6,No Prazo
